,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200
720575940620346673,0.0,0.0,0.0,0.0,0.5,2.4,1.9,1.7,2.0,1.3,1.9,2.3,2.8,3.2,3.7,3.5,4.5,4.3,4.1,5.8
720575940620374693,0.0,0.0,0.0,0.0,0.3,1.0,1.8,6.5,10.6,15.6,17.7,19.4,21.5,24.8,25.3,26.8,27.7,29.6,30.2,32.3
720575940620473547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.0,6.0,9.0,12.6,14.0,16.2,18.0,19.5,20.2,21.8,22.9,24.5
720575940620474278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.6,0.8,0.4,1.0,1.0,1.5
720575940620481240,0.0,0.7,5.1,12.3,18.4,24.2,29.0,32.9,36.1,39.9,40.9,44.6,45.9,48.5,49.7,51.7,53.4,54.5,56.6,57.8
720575940620673985,0.0,0.0,0.0,1.6,8.4,20.2,30.9,37.1,40.8,47.1,49.5,52.3,55.0,57.1,59.3,60.9,62.7,62.2,63.5,65.7
720575940620714150,0.0,0.0,0.0,0.3,3.3,5.8,5.5,6.4,6.3,7.2,6.8,5.5,6.3,5.7,6.3,5.4,6.7,5.1,4.9,4.8
720575940620780272,0.0,0.0,0.0,0.0,0.2,1.1,2.6,7.1,9.8,14.0,15.0,16.9,18.7,20.0,22.5,23.2,24.0,24.4,26.6,28.6
720575940620805046,0.0,0.0,0.0,0.1,1.4,5.3,8.3,10.5,11.6,13.6,14.7,15.8,17.0,18.1,19.1,19.7,21.1,21.6,21.3,23.5
720575940620873793,0.0,0.0,0.0,0.1,1.3,3.1,5.2,7.4,7.5,10.0,10.6,10.2,10.7,12.5,13.2,14.7,15.1,13.4,15.8,15.6
720575940620874757,3.0,12.4,20.9,29.8,38.9,48.4,54.2,61.6,66.9,71.9,76.8,85.3,87.7,91.8,97.5,102.4,106.8,108.9,112.4,116.4
720575940621057702,0.0,0.0,0.0,0.0,0.0,0.1,0.6,2.0,2.5,4.0,6.8,7.3,8.7,10.5,12.1,12.8,13.9,15.0,14.4,17.1
720575940621148948,0.0,0.0,0.0,0.1,1.3,3.1,5.0,7.4,7.4,10.0,10.6,10.1,10.7,12.4,13.2,14.6,15.0,13.3,15.8,15.6
720575940621261296,0.0,0.0,0.0,1.6,8.5,21.2,30.9,35.6,37.9,41.6,43.9,45.3,46.3,47.6,50.1,49.4,52.6,53.1,51.4,53.1
720575940621345012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
720575940621393172,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
